"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
86,50,50,500,0.95,250,0.001,5,0.001,1887,2,50,17,0,13
87,50,50,500,0.95,250,0.001,5,0.001,1940,3,49,10,0,10
88,50,50,500,0.95,250,0.001,5,0.001,1764,0,49,7,0,6
89,50,50,500,0.95,250,0.001,5,0.001,1654,1,50,15,0,14
90,50,50,500,0.95,250,0.001,5,0.001,1786,0,49,12,0,9
91,50,50,500,0.95,250,0.001,5,0.001,1730,0,48,10,0,10
92,50,50,500,0.95,250,0.001,5,0.001,1849,1,49,14,0,14
93,50,50,500,0.95,250,0.001,5,0.001,1771,2,50,13,0,11
94,50,50,500,0.95,250,0.001,5,0.001,1684,2,50,14,0,13
95,50,50,500,0.95,250,0.001,5,0.001,1694,2,50,11,0,11
96,50,50,500,0.95,250,0.001,5,0.001,1860,0,49,11,0,11
97,50,50,500,0.95,250,0.001,5,0.001,2024,0,50,9,0,7
98,50,50,500,0.95,250,0.001,5,0.001,1809,2,49,14,0,14
99,50,50,500,0.95,250,0.001,5,0.001,1874,0,49,17,0,16
100,50,50,500,0.95,250,0.001,5,0.001,1858,3,50,16,0,14
1,50,50,500,0.95,5,0.01,5,0.001,50,0,17,15,0,12
2,50,50,500,0.95,5,0.01,5,0.001,29,0,12,14,0,13
3,50,50,500,0.95,5,0.01,5,0.001,28,1,17,14,0,13
4,50,50,500,0.95,5,0.01,5,0.001,16,0,9,13,0,12
5,50,50,500,0.95,5,0.01,5,0.001,37,0,14,13,0,13
6,50,50,500,0.95,5,0.01,5,0.001,43,1,15,20,0,18
7,50,50,500,0.95,5,0.01,5,0.001,44,3,14,14,0,13
8,50,50,500,0.95,5,0.01,5,0.001,51,0,20,16,0,14
9,50,50,500,0.95,5,0.01,5,0.001,46,2,13,15,0,12
10,50,50,500,0.95,5,0.01,5,0.001,30,0,16,23,0,19
11,50,50,500,0.95,5,0.01,5,0.001,24,0,11,9,0,9
12,50,50,500,0.95,5,0.01,5,0.001,65,0,19,21,0,14
13,50,50,500,0.95,5,0.01,5,0.001,53,0,20,12,0,11
14,50,50,500,0.95,5,0.01,5,0.001,19,0,9,18,0,14
15,50,50,500,0.95,5,0.01,5,0.001,57,1,17,12,0,10
16,50,50,500,0.95,5,0.01,5,0.001,26,0,10,10,0,9
17,50,50,500,0.95,5,0.01,5,0.001,44,0,14,8,0,8
18,50,50,500,0.95,5,0.01,5,0.001,61,1,17,14,0,14
19,50,50,500,0.95,5,0.01,5,0.001,51,1,18,11,0,9
20,50,50,500,0.95,5,0.01,5,0.001,26,0,15,13,0,13
21,50,50,500,0.95,5,0.01,5,0.001,44,0,11,15,0,14
22,50,50,500,0.95,5,0.01,5,0.001,34,0,17,10,0,10
23,50,50,500,0.95,5,0.01,5,0.001,26,0,9,9,0,9
24,50,50,500,0.95,5,0.01,5,0.001,30,0,12,12,0,12
25,50,50,500,0.95,5,0.01,5,0.001,39,1,13,10,0,9
26,50,50,500,0.95,5,0.01,5,0.001,43,0,14,9,0,8
27,50,50,500,0.95,5,0.01,5,0.001,75,0,15,11,0,10
28,50,50,500,0.95,5,0.01,5,0.001,21,0,5,3,0,3
29,50,50,500,0.95,5,0.01,5,0.001,38,0,15,12,0,11
30,50,50,500,0.95,5,0.01,5,0.001,38,2,15,10,0,8
31,50,50,500,0.95,5,0.01,5,0.001,23,0,9,17,0,14
32,50,50,500,0.95,5,0.01,5,0.001,48,0,20,20,0,16
33,50,50,500,0.95,5,0.01,5,0.001,47,0,19,14,0,11
34,50,50,500,0.95,5,0.01,5,0.001,62,0,21,16,0,12
35,50,50,500,0.95,5,0.01,5,0.001,39,0,15,10,0,9
36,50,50,500,0.95,5,0.01,5,0.001,39,1,14,13,0,10
37,50,50,500,0.95,5,0.01,5,0.001,52,1,18,11,0,11
38,50,50,500,0.95,5,0.01,5,0.001,54,0,20,17,0,13
39,50,50,500,0.95,5,0.01,5,0.001,19,0,7,9,0,8
40,50,50,500,0.95,5,0.01,5,0.001,56,1,16,14,0,14
41,50,50,500,0.95,5,0.01,5,0.001,27,0,10,14,0,14
42,50,50,500,0.95,5,0.01,5,0.001,16,0,10,13,0,11
43,50,50,500,0.95,5,0.01,5,0.001,22,0,13,14,0,12
44,50,50,500,0.95,5,0.01,5,0.001,42,0,12,19,0,15
45,50,50,500,0.95,5,0.01,5,0.001,52,0,18,26,0,21
46,50,50,500,0.95,5,0.01,5,0.001,44,0,15,11,0,8
47,50,50,500,0.95,5,0.01,5,0.001,34,1,11,19,0,15
48,50,50,500,0.95,5,0.01,5,0.001,43,0,19,12,0,11
49,50,50,500,0.95,5,0.01,5,0.001,45,2,17,17,0,12
50,50,50,500,0.95,5,0.01,5,0.001,30,1,12,20,0,12
51,50,50,500,0.95,5,0.01,5,0.001,65,1,21,25,0,22
52,50,50,500,0.95,5,0.01,5,0.001,48,0,18,16,0,13
53,50,50,500,0.95,5,0.01,5,0.001,35,0,12,18,0,16
54,50,50,500,0.95,5,0.01,5,0.001,23,0,15,16,0,15
55,50,50,500,0.95,5,0.01,5,0.001,38,0,15,13,0,13
56,50,50,500,0.95,5,0.01,5,0.001,52,1,18,19,0,16
57,50,50,500,0.95,5,0.01,5,0.001,41,0,12,15,0,14
58,50,50,500,0.95,5,0.01,5,0.001,39,0,11,18,0,15
59,50,50,500,0.95,5,0.01,5,0.001,46,0,18,12,0,9
60,50,50,500,0.95,5,0.01,5,0.001,35,0,16,14,0,13
61,50,50,500,0.95,5,0.01,5,0.001,40,0,13,11,0,9
62,50,50,500,0.95,5,0.01,5,0.001,31,2,12,11,0,9
63,50,50,500,0.95,5,0.01,5,0.001,27,0,14,15,0,13
64,50,50,500,0.95,5,0.01,5,0.001,32,0,11,11,0,9
65,50,50,500,0.95,5,0.01,5,0.001,20,0,11,18,0,13
66,50,50,500,0.95,5,0.01,5,0.001,19,2,10,21,0,18
67,50,50,500,0.95,5,0.01,5,0.001,11,0,7,21,0,18
68,50,50,500,0.95,5,0.01,5,0.001,35,0,11,14,0,10
69,50,50,500,0.95,5,0.01,5,0.001,23,2,13,16,0,14
70,50,50,500,0.95,5,0.01,5,0.001,27,1,11,15,0,14
71,50,50,500,0.95,5,0.01,5,0.001,25,0,10,11,0,10
72,50,50,500,0.95,5,0.01,5,0.001,59,0,17,15,0,12
73,50,50,500,0.95,5,0.01,5,0.001,30,0,14,5,0,5
74,50,50,500,0.95,5,0.01,5,0.001,35,2,10,14,0,14
75,50,50,500,0.95,5,0.01,5,0.001,42,2,11,19,0,15
76,50,50,500,0.95,5,0.01,5,0.001,55,0,14,10,0,10
77,50,50,500,0.95,5,0.01,5,0.001,35,1,15,9,0,9
78,50,50,500,0.95,5,0.01,5,0.001,35,0,10,7,0,6
79,50,50,500,0.95,5,0.01,5,0.001,30,0,12,9,0,9
80,50,50,500,0.95,5,0.01,5,0.001,64,0,18,10,0,8
81,50,50,500,0.95,5,0.01,5,0.001,57,0,21,14,0,12
82,50,50,500,0.95,5,0.01,5,0.001,37,0,17,22,0,18
83,50,50,500,0.95,5,0.01,5,0.001,50,0,21,16,0,14
84,50,50,500,0.95,5,0.01,5,0.001,40,0,17,15,0,12
85,50,50,500,0.95,5,0.01,5,0.001,28,0,10,17,0,17
86,50,50,500,0.95,5,0.01,5,0.001,25,1,12,8,0,8
87,50,50,500,0.95,5,0.01,5,0.001,44,1,15,15,0,15
88,50,50,500,0.95,5,0.01,5,0.001,32,0,14,22,0,20
89,50,50,500,0.95,5,0.01,5,0.001,49,0,12,9,0,8
90,50,50,500,0.95,5,0.01,5,0.001,39,0,15,10,0,8
91,50,50,500,0.95,5,0.01,5,0.001,41,0,11,13,0,13
92,50,50,500,0.95,5,0.01,5,0.001,32,0,13,19,0,15
93,50,50,500,0.95,5,0.01,5,0.001,39,0,17,13,0,11
94,50,50,500,0.95,5,0.01,5,0.001,34,0,18,20,0,16
95,50,50,500,0.95,5,0.01,5,0.001,33,0,16,12,0,9
96,50,50,500,0.95,5,0.01,5,0.001,65,1,20,13,0,12
97,50,50,500,0.95,5,0.01,5,0.001,45,0,15,20,0,18
98,50,50,500,0.95,5,0.01,5,0.001,37,0,13,14,0,13
99,50,50,500,0.95,5,0.01,5,0.001,25,0,11,12,0,12
100,50,50,500,0.95,5,0.01,5,0.001,21,0,9,15,0,13
1,50,50,500,0.95,25,0.01,5,0.001,233,1,44,19,0,13
2,50,50,500,0.95,25,0.01,5,0.001,224,1,43,21,0,17
3,50,50,500,0.95,25,0.01,5,0.001,168,1,34,18,0,14
4,50,50,500,0.95,25,0.01,5,0.001,182,1,34,15,0,12
5,50,50,500,0.95,25,0.01,5,0.001,195,3,40,16,0,15
6,50,50,500,0.95,25,0.01,5,0.001,196,2,40,11,0,9
7,50,50,500,0.95,25,0.01,5,0.001,205,2,39,10,0,9
8,50,50,500,0.95,25,0.01,5,0.001,163,2,42,12,0,11
9,50,50,500,0.95,25,0.01,5,0.001,154,2,37,12,0,10
10,50,50,500,0.95,25,0.01,5,0.001,222,1,38,17,0,14
11,50,50,500,0.95,25,0.01,5,0.001,168,2,36,10,0,9
12,50,50,500,0.95,25,0.01,5,0.001,201,1,42,14,0,12
13,50,50,500,0.95,25,0.01,5,0.001,175,1,37,11,0,10
14,50,50,500,0.95,25,0.01,5,0.001,262,3,42,18,0,18
15,50,50,500,0.95,25,0.01,5,0.001,239,2,39,11,0,11
16,50,50,500,0.95,25,0.01,5,0.001,194,2,40,8,0,7
17,50,50,500,0.95,25,0.01,5,0.001,164,1,35,8,0,8
18,50,50,500,0.95,25,0.01,5,0.001,208,1,41,16,0,14
19,50,50,500,0.95,25,0.01,5,0.001,198,6,40,17,0,14
20,50,50,500,0.95,25,0.01,5,0.001,180,3,40,10,0,9
21,50,50,500,0.95,25,0.01,5,0.001,186,1,37,14,0,11
22,50,50,500,0.95,25,0.01,5,0.001,174,1,35,13,0,12
23,50,50,500,0.95,25,0.01,5,0.001,184,6,33,13,0,13
24,50,50,500,0.95,25,0.01,5,0.001,195,2,34,15,0,14
25,50,50,500,0.95,25,0.01,5,0.001,190,1,34,18,0,13
26,50,50,500,0.95,25,0.01,5,0.001,167,0,39,15,0,14
27,50,50,500,0.95,25,0.01,5,0.001,186,3,39,17,0,16
28,50,50,500,0.95,25,0.01,5,0.001,176,2,39,13,0,11
29,50,50,500,0.95,25,0.01,5,0.001,181,2,33,18,0,16
30,50,50,500,0.95,25,0.01,5,0.001,166,1,38,8,0,8
31,50,50,500,0.95,25,0.01,5,0.001,182,0,38,11,0,11
32,50,50,500,0.95,25,0.01,5,0.001,171,2,41,15,0,13
33,50,50,500,0.95,25,0.01,5,0.001,180,3,35,17,0,16
34,50,50,500,0.95,25,0.01,5,0.001,168,0,36,14,0,14
35,50,50,500,0.95,25,0.01,5,0.001,186,3,41,13,0,13
36,50,50,500,0.95,25,0.01,5,0.001,211,2,38,13,0,11
37,50,50,500,0.95,25,0.01,5,0.001,146,1,35,13,0,10
38,50,50,500,0.95,25,0.01,5,0.001,160,2,39,14,0,11
39,50,50,500,0.95,25,0.01,5,0.001,213,4,42,13,0,10
40,50,50,500,0.95,25,0.01,5,0.001,151,2,39,11,0,10
41,50,50,500,0.95,25,0.01,5,0.001,184,1,35,9,0,9
42,50,50,500,0.95,25,0.01,5,0.001,153,1,35,10,0,10
43,50,50,500,0.95,25,0.01,5,0.001,166,3,37,12,0,12
44,50,50,500,0.95,25,0.01,5,0.001,200,2,39,11,0,10
45,50,50,500,0.95,25,0.01,5,0.001,139,2,33,11,0,11
46,50,50,500,0.95,25,0.01,5,0.001,181,1,38,13,0,10
47,50,50,500,0.95,25,0.01,5,0.001,224,3,38,17,0,13
48,50,50,500,0.95,25,0.01,5,0.001,206,0,35,18,0,16
49,50,50,500,0.95,25,0.01,5,0.001,212,0,38,8,0,8
50,50,50,500,0.95,25,0.01,5,0.001,157,0,37,9,0,9
51,50,50,500,0.95,25,0.01,5,0.001,168,1,38,12,0,12
52,50,50,500,0.95,25,0.01,5,0.001,190,2,42,14,0,10
53,50,50,500,0.95,25,0.01,5,0.001,256,1,44,29,0,22
54,50,50,500,0.95,25,0.01,5,0.001,200,0,38,17,0,15
55,50,50,500,0.95,25,0.01,5,0.001,145,4,36,9,0,8
56,50,50,500,0.95,25,0.01,5,0.001,210,1,37,11,0,11
57,50,50,500,0.95,25,0.01,5,0.001,168,3,39,10,0,10
58,50,50,500,0.95,25,0.01,5,0.001,225,1,41,12,0,11
59,50,50,500,0.95,25,0.01,5,0.001,194,6,42,20,0,19
60,50,50,500,0.95,25,0.01,5,0.001,238,3,35,11,0,11
61,50,50,500,0.95,25,0.01,5,0.001,230,5,44,15,1,14
62,50,50,500,0.95,25,0.01,5,0.001,175,1,38,15,0,15
63,50,50,500,0.95,25,0.01,5,0.001,170,0,42,13,0,13
64,50,50,500,0.95,25,0.01,5,0.001,147,2,36,20,0,18
65,50,50,500,0.95,25,0.01,5,0.001,181,4,35,19,0,16
66,50,50,500,0.95,25,0.01,5,0.001,237,3,43,13,0,12
67,50,50,500,0.95,25,0.01,5,0.001,181,3,36,17,0,16
68,50,50,500,0.95,25,0.01,5,0.001,246,1,35,15,0,15
69,50,50,500,0.95,25,0.01,5,0.001,154,1,30,18,0,15
70,50,50,500,0.95,25,0.01,5,0.001,105,0,33,12,0,11
71,50,50,500,0.95,25,0.01,5,0.001,157,2,37,15,0,14
72,50,50,500,0.95,25,0.01,5,0.001,215,2,41,12,0,11
73,50,50,500,0.95,25,0.01,5,0.001,170,2,40,11,0,11
74,50,50,500,0.95,25,0.01,5,0.001,230,1,36,11,0,11
75,50,50,500,0.95,25,0.01,5,0.001,234,3,39,11,0,11
76,50,50,500,0.95,25,0.01,5,0.001,171,1,35,17,0,17
77,50,50,500,0.95,25,0.01,5,0.001,215,3,41,16,0,15
78,50,50,500,0.95,25,0.01,5,0.001,198,5,34,23,0,22
79,50,50,500,0.95,25,0.01,5,0.001,134,1,35,16,0,13
80,50,50,500,0.95,25,0.01,5,0.001,194,1,39,13,0,13
81,50,50,500,0.95,25,0.01,5,0.001,194,1,37,10,0,10
82,50,50,500,0.95,25,0.01,5,0.001,186,1,39,18,0,16
83,50,50,500,0.95,25,0.01,5,0.001,154,0,41,14,0,12
84,50,50,500,0.95,25,0.01,5,0.001,243,2,38,7,0,6
85,50,50,500,0.95,25,0.01,5,0.001,149,1,39,19,0,15
86,50,50,500,0.95,25,0.01,5,0.001,149,1,34,11,0,8
87,50,50,500,0.95,25,0.01,5,0.001,194,6,40,7,0,6
88,50,50,500,0.95,25,0.01,5,0.001,227,4,37,10,0,10
89,50,50,500,0.95,25,0.01,5,0.001,148,3,37,10,0,10
90,50,50,500,0.95,25,0.01,5,0.001,179,4,37,12,0,11
91,50,50,500,0.95,25,0.01,5,0.001,260,6,38,19,0,17
92,50,50,500,0.95,25,0.01,5,0.001,227,2,42,15,0,13
93,50,50,500,0.95,25,0.01,5,0.001,223,1,40,10,1,8
94,50,50,500,0.95,25,0.01,5,0.001,219,2,46,15,0,14
95,50,50,500,0.95,25,0.01,5,0.001,179,3,35,15,0,15
96,50,50,500,0.95,25,0.01,5,0.001,181,5,35,13,0,11
97,50,50,500,0.95,25,0.01,5,0.001,181,3,37,13,0,13
98,50,50,500,0.95,25,0.01,5,0.001,195,0,39,10,0,10
99,50,50,500,0.95,25,0.01,5,0.001,217,4,37,17,0,13
100,50,50,500,0.95,25,0.01,5,0.001,165,2,32,8,0,8
1,50,50,500,0.95,100,0.01,5,0.001,754,4,48,15,0,13
2,50,50,500,0.95,100,0.01,5,0.001,675,8,45,9,0,6
3,50,50,500,0.95,100,0.01,5,0.001,821,7,48,13,0,13
4,50,50,500,0.95,100,0.01,5,0.001,845,7,49,12,0,12
5,50,50,500,0.95,100,0.01,5,0.001,811,3,47,5,0,5
6,50,50,500,0.95,100,0.01,5,0.001,675,4,48,16,0,15
7,50,50,500,0.95,100,0.01,5,0.001,820,8,48,14,0,14
8,50,50,500,0.95,100,0.01,5,0.001,755,6,50,8,0,8
9,50,50,500,0.95,100,0.01,5,0.001,708,3,48,22,0,20
10,50,50,500,0.95,100,0.01,5,0.001,704,4,49,17,0,16
11,50,50,500,0.95,100,0.01,5,0.001,769,9,47,21,0,17
12,50,50,500,0.95,100,0.01,5,0.001,747,14,47,12,0,9
13,50,50,500,0.95,100,0.01,5,0.001,717,10,50,15,0,13
14,50,50,500,0.95,100,0.01,5,0.001,683,6,49,13,0,13
15,50,50,500,0.95,100,0.01,5,0.001,794,4,47,12,0,11
16,50,50,500,0.95,100,0.01,5,0.001,675,7,49,13,0,10
17,50,50,500,0.95,100,0.01,5,0.001,714,5,49,8,0,7
18,50,50,500,0.95,100,0.01,5,0.001,865,8,50,18,0,13
19,50,50,500,0.95,100,0.01,5,0.001,694,7,46,16,0,15
20,50,50,500,0.95,100,0.01,5,0.001,779,8,49,14,0,12
21,50,50,500,0.95,100,0.01,5,0.001,722,7,47,10,0,10
22,50,50,500,0.95,100,0.01,5,0.001,718,7,48,12,0,11
23,50,50,500,0.95,100,0.01,5,0.001,731,4,48,12,0,11
24,50,50,500,0.95,100,0.01,5,0.001,760,5,49,10,0,9
25,50,50,500,0.95,100,0.01,5,0.001,766,5,47,18,0,15
26,50,50,500,0.95,100,0.01,5,0.001,755,2,50,23,0,16
27,50,50,500,0.95,100,0.01,5,0.001,796,7,49,10,0,8
28,50,50,500,0.95,100,0.01,5,0.001,715,4,48,19,0,16
29,50,50,500,0.95,100,0.01,5,0.001,737,6,46,16,0,13
30,50,50,500,0.95,100,0.01,5,0.001,758,2,46,12,0,11
31,50,50,500,0.95,100,0.01,5,0.001,694,4,48,10,0,10
32,50,50,500,0.95,100,0.01,5,0.001,874,10,49,16,0,16
33,50,50,500,0.95,100,0.01,5,0.001,767,3,49,17,0,10
34,50,50,500,0.95,100,0.01,5,0.001,718,7,48,12,0,11
35,50,50,500,0.95,100,0.01,5,0.001,836,8,50,14,0,10
36,50,50,500,0.95,100,0.01,5,0.001,769,5,49,21,0,17
37,50,50,500,0.95,100,0.01,5,0.001,636,9,48,15,0,13
38,50,50,500,0.95,100,0.01,5,0.001,799,10,49,14,0,12
39,50,50,500,0.95,100,0.01,5,0.001,712,6,49,11,0,9
40,50,50,500,0.95,100,0.01,5,0.001,583,6,46,16,0,11
41,50,50,500,0.95,100,0.01,5,0.001,836,11,50,14,0,12
42,50,50,500,0.95,100,0.01,5,0.001,670,11,49,12,0,12
43,50,50,500,0.95,100,0.01,5,0.001,682,6,46,23,0,18
44,50,50,500,0.95,100,0.01,5,0.001,713,7,45,13,0,11
45,50,50,500,0.95,100,0.01,5,0.001,696,5,44,14,0,11
46,50,50,500,0.95,100,0.01,5,0.001,773,11,49,8,0,8
47,50,50,500,0.95,100,0.01,5,0.001,795,14,49,17,0,15
48,50,50,500,0.95,100,0.01,5,0.001,657,2,49,15,0,11
49,50,50,500,0.95,100,0.01,5,0.001,761,10,48,19,0,17
50,50,50,500,0.95,100,0.01,5,0.001,886,11,49,11,0,10
51,50,50,500,0.95,100,0.01,5,0.001,702,10,48,16,0,16
52,50,50,500,0.95,100,0.01,5,0.001,771,10,50,10,0,10
53,50,50,500,0.95,100,0.01,5,0.001,806,7,48,8,0,7
54,50,50,500,0.95,100,0.01,5,0.001,746,11,48,12,0,10
55,50,50,500,0.95,100,0.01,5,0.001,769,8,49,12,0,12
56,50,50,500,0.95,100,0.01,5,0.001,850,10,49,25,0,19
57,50,50,500,0.95,100,0.01,5,0.001,712,8,46,9,0,8
58,50,50,500,0.95,100,0.01,5,0.001,801,6,49,18,0,16
59,50,50,500,0.95,100,0.01,5,0.001,844,7,47,8,0,7
60,50,50,500,0.95,100,0.01,5,0.001,730,7,46,23,0,15
61,50,50,500,0.95,100,0.01,5,0.001,696,3,48,16,0,15
62,50,50,500,0.95,100,0.01,5,0.001,794,4,50,19,0,15
63,50,50,500,0.95,100,0.01,5,0.001,781,9,48,9,0,9
64,50,50,500,0.95,100,0.01,5,0.001,715,9,46,9,0,8
65,50,50,500,0.95,100,0.01,5,0.001,690,7,46,10,0,10
66,50,50,500,0.95,100,0.01,5,0.001,683,4,49,15,0,13
67,50,50,500,0.95,100,0.01,5,0.001,771,4,50,15,1,14
68,50,50,500,0.95,100,0.01,5,0.001,792,4,47,16,0,15
69,50,50,500,0.95,100,0.01,5,0.001,610,7,46,10,0,10
70,50,50,500,0.95,100,0.01,5,0.001,727,10,48,11,0,10
71,50,50,500,0.95,100,0.01,5,0.001,750,8,45,10,0,10
72,50,50,500,0.95,100,0.01,5,0.001,770,4,47,16,0,10
73,50,50,500,0.95,100,0.01,5,0.001,760,2,50,25,0,22
74,50,50,500,0.95,100,0.01,5,0.001,772,11,48,14,0,13
75,50,50,500,0.95,100,0.01,5,0.001,832,9,49,15,0,13
76,50,50,500,0.95,100,0.01,5,0.001,680,5,48,17,0,14
77,50,50,500,0.95,100,0.01,5,0.001,844,8,48,17,0,15
78,50,50,500,0.95,100,0.01,5,0.001,705,5,45,14,0,13
79,50,50,500,0.95,100,0.01,5,0.001,699,13,46,8,0,8
80,50,50,500,0.95,100,0.01,5,0.001,736,6,49,13,0,8
81,50,50,500,0.95,100,0.01,5,0.001,916,5,49,13,0,13
82,50,50,500,0.95,100,0.01,5,0.001,600,6,47,9,0,9
83,50,50,500,0.95,100,0.01,5,0.001,792,5,49,12,0,10
84,50,50,500,0.95,100,0.01,5,0.001,729,4,47,22,0,18
85,50,50,500,0.95,100,0.01,5,0.001,631,4,46,11,0,9
86,50,50,500,0.95,100,0.01,5,0.001,802,8,48,9,0,7
87,50,50,500,0.95,100,0.01,5,0.001,681,5,46,12,0,10
88,50,50,500,0.95,100,0.01,5,0.001,775,9,47,11,0,9
89,50,50,500,0.95,100,0.01,5,0.001,799,7,50,6,0,6
90,50,50,500,0.95,100,0.01,5,0.001,678,7,46,14,0,13
91,50,50,500,0.95,100,0.01,5,0.001,701,12,50,13,0,9
92,50,50,500,0.95,100,0.01,5,0.001,751,6,47,7,0,7
93,50,50,500,0.95,100,0.01,5,0.001,787,10,48,13,0,11
94,50,50,500,0.95,100,0.01,5,0.001,807,9,48,9,0,8
95,50,50,500,0.95,100,0.01,5,0.001,848,7,48,10,0,10
96,50,50,500,0.95,100,0.01,5,0.001,772,6,49,13,0,12
97,50,50,500,0.95,100,0.01,5,0.001,755,6,48,11,0,7
98,50,50,500,0.95,100,0.01,5,0.001,822,9,50,23,0,21
99,50,50,500,0.95,100,0.01,5,0.001,820,10,50,16,0,14
100,50,50,500,0.95,100,0.01,5,0.001,636,6,44,8,0,8
1,50,50,500,0.95,250,0.01,5,0.001,1913,19,50,18,0,15
2,50,50,500,0.95,250,0.01,5,0.001,1632,27,48,13,0,11
3,50,50,500,0.95,250,0.01,5,0.001,1971,19,50,15,0,15
4,50,50,500,0.95,250,0.01,5,0.001,1677,20,46,6,0,5
5,50,50,500,0.95,250,0.01,5,0.001,1635,24,50,8,0,7
6,50,50,500,0.95,250,0.01,5,0.001,1887,16,48,13,0,8
7,50,50,500,0.95,250,0.01,5,0.001,1704,17,50,15,0,14
8,50,50,500,0.95,250,0.01,5,0.001,1772,9,50,11,0,10
9,50,50,500,0.95,250,0.01,5,0.001,1978,29,50,11,0,11
10,50,50,500,0.95,250,0.01,5,0.001,1781,13,49,17,0,11
11,50,50,500,0.95,250,0.01,5,0.001,1487,14,49,10,0,10
12,50,50,500,0.95,250,0.01,5,0.001,1968,24,49,15,0,12
13,50,50,500,0.95,250,0.01,5,0.001,1507,14,49,17,0,14
14,50,50,500,0.95,250,0.01,5,0.001,1733,12,49,9,0,9
15,50,50,500,0.95,250,0.01,5,0.001,1768,17,50,13,0,12
16,50,50,500,0.95,250,0.01,5,0.001,1918,19,50,18,0,16
17,50,50,500,0.95,250,0.01,5,0.001,1618,10,48,18,0,16
18,50,50,500,0.95,250,0.01,5,0.001,1793,14,48,16,0,15
19,50,50,500,0.95,250,0.01,5,0.001,2091,15,49,13,0,13
20,50,50,500,0.95,250,0.01,5,0.001,1793,18,50,12,0,11
21,50,50,500,0.95,250,0.01,5,0.001,2064,20,49,11,0,9
22,50,50,500,0.95,250,0.01,5,0.001,2020,13,49,16,0,15
23,50,50,500,0.95,250,0.01,5,0.001,1608,18,49,19,0,16
24,50,50,500,0.95,250,0.01,5,0.001,1949,25,50,18,0,16
25,50,50,500,0.95,250,0.01,5,0.001,1833,23,50,16,0,12
26,50,50,500,0.95,250,0.01,5,0.001,1904,11,50,20,0,16
27,50,50,500,0.95,250,0.01,5,0.001,1805,9,48,13,0,11
28,50,50,500,0.95,250,0.01,5,0.001,1863,20,49,12,0,10
29,50,50,500,0.95,250,0.01,5,0.001,1705,16,50,12,0,9
30,50,50,500,0.95,250,0.01,5,0.001,1635,17,50,9,0,8
31,50,50,500,0.95,250,0.01,5,0.001,1707,13,50,13,0,9
32,50,50,500,0.95,250,0.01,5,0.001,2051,25,49,21,0,19
33,50,50,500,0.95,250,0.01,5,0.001,1974,16,48,10,0,8
34,50,50,500,0.95,250,0.01,5,0.001,1543,18,49,10,0,8
35,50,50,500,0.95,250,0.01,5,0.001,1935,22,50,9,0,9
36,50,50,500,0.95,250,0.01,5,0.001,1721,16,47,10,0,10
37,50,50,500,0.95,250,0.01,5,0.001,1770,21,49,14,0,13
38,50,50,500,0.95,250,0.01,5,0.001,1912,30,47,9,0,9
39,50,50,500,0.95,250,0.01,5,0.001,1855,21,48,5,0,5
40,50,50,500,0.95,250,0.01,5,0.001,1969,26,50,15,0,14
41,50,50,500,0.95,250,0.01,5,0.001,1864,15,50,13,0,11
42,50,50,500,0.95,250,0.01,5,0.001,1925,22,49,14,0,13
43,50,50,500,0.95,250,0.01,5,0.001,1839,17,48,12,0,11
44,50,50,500,0.95,250,0.01,5,0.001,1601,15,50,17,0,14
45,50,50,500,0.95,250,0.01,5,0.001,1926,17,50,8,0,7
46,50,50,500,0.95,250,0.01,5,0.001,1734,14,50,8,0,6
47,50,50,500,0.95,250,0.01,5,0.001,1699,14,49,16,0,12
48,50,50,500,0.95,250,0.01,5,0.001,1816,16,50,11,1,9
49,50,50,500,0.95,250,0.01,5,0.001,1957,24,50,13,0,10
50,50,50,500,0.95,250,0.01,5,0.001,1881,20,49,11,0,10
51,50,50,500,0.95,250,0.01,5,0.001,1692,22,48,13,0,11
52,50,50,500,0.95,250,0.01,5,0.001,1686,17,49,11,0,9
53,50,50,500,0.95,250,0.01,5,0.001,1873,16,50,26,0,21
54,50,50,500,0.95,250,0.01,5,0.001,1866,16,49,19,0,17
55,50,50,500,0.95,250,0.01,5,0.001,1848,33,49,15,0,12
56,50,50,500,0.95,250,0.01,5,0.001,1946,12,48,22,0,19
57,50,50,500,0.95,250,0.01,5,0.001,1789,18,48,15,0,14
58,50,50,500,0.95,250,0.01,5,0.001,1780,19,50,12,0,12
59,50,50,500,0.95,250,0.01,5,0.001,1723,18,50,10,0,9
60,50,50,500,0.95,250,0.01,5,0.001,1686,18,49,11,0,10
61,50,50,500,0.95,250,0.01,5,0.001,2003,20,50,11,0,10
62,50,50,500,0.95,250,0.01,5,0.001,1615,19,49,13,0,11
63,50,50,500,0.95,250,0.01,5,0.001,1866,15,48,17,0,14
64,50,50,500,0.95,250,0.01,5,0.001,2013,26,50,10,0,8
65,50,50,500,0.95,250,0.01,5,0.001,1761,15,49,19,0,14
66,50,50,500,0.95,250,0.01,5,0.001,1756,24,50,14,0,13
67,50,50,500,0.95,250,0.01,5,0.001,1868,27,50,16,0,15
68,50,50,500,0.95,250,0.01,5,0.001,1791,14,49,11,0,10
69,50,50,500,0.95,250,0.01,5,0.001,1890,18,50,11,0,11
70,50,50,500,0.95,250,0.01,5,0.001,1545,17,50,12,0,12
